train_window,ticker,factor_cluster,sector
2013-12,NVDA,5,Information Technology
2013-12,NVR,7,Consumer Discretionary
2013-12,NWL,3,Consumer Discretionary
2013-12,NYT,3,Communication Services
2013-12,O,7,Real Estate
2013-12,OC,3,Industrials
2013-12,ODFL,5,Industrials
2013-12,OGE,7,Utilities
2013-12,OHI,7,Real Estate
2013-12,OKE,7,Energy
2013-12,OLED,3,Information Technology
2013-12,OLN,6,Materials
2013-12,OMC,5,Communication Services
2013-12,ON,5,Information Technology
2013-12,ORCL,6,Information Technology
2013-12,ORI,5,Financials
2013-12,ORLY,5,Consumer Discretionary
2013-12,OSK,6,Industrials
2013-12,OVV,7,Energy
2013-12,OXY,6,Energy
2013-12,OZK,2,Financials
2013-12,PAG,3,Consumer Discretionary
2013-12,PAYX,7,Industrials
2013-12,PB,5,Financials
2013-12,PCAR,5,Industrials
2013-12,PCG,7,Utilities
2013-12,PEG,7,Utilities
2013-12,PEGA,1,Information Technology
2013-12,PENN,2,Consumer Discretionary
2013-12,PEP,7,Consumer Staples
2013-12,PFE,7,Health Care
2013-12,PFG,3,Financials
2013-12,PG,7,Consumer Staples
2013-12,PGR,7,Financials
2013-12,PH,5,Industrials
2013-12,PHM,5,Consumer Discretionary
2013-12,PKG,7,Materials
2013-12,PLD,2,Real Estate
2013-12,PM,7,Consumer Staples
2013-12,PNC,2,Financials
2013-12,PNFP,5,Financials
2013-12,PNR,5,Industrials
2013-12,PNW,7,Utilities
2013-12,PODD,5,Health Care
2013-12,POOL,5,Consumer Discretionary
2013-12,PPG,7,Materials
2013-12,PPL,7,Utilities
2013-12,PRGO,7,Health Care
2013-12,PRU,2,Financials
2013-12,PSA,2,Real Estate
2013-12,PTC,6,Information Technology
2013-12,PVH,6,Consumer Discretionary
2013-12,PWR,5,Industrials
2013-12,QCOM,6,Information Technology
2013-12,QGEN,5,Health Care
2013-12,R,6,Industrials
2013-12,RBA,7,Industrials
2013-12,RBC,5,Industrials
2013-12,RCL,3,Consumer Discretionary
2013-12,REG,2,Real Estate
2013-12,REGN,5,Health Care
2013-12,RF,5,Financials
2013-12,RGA,6,Financials
2013-12,RGEN,5,Health Care
2013-12,RGLD,5,Materials
2013-12,RHI,5,Industrials
2013-12,RJF,5,Financials
2013-12,RL,2,Consumer Discretionary
2013-12,RLI,7,Financials
2013-12,RMD,5,Health Care
2013-12,RNR,7,Financials
2013-12,ROK,2,Industrials
2013-12,ROL,7,Industrials
2013-12,ROP,5,Industrials
2013-12,ROST,7,Consumer Discretionary
2013-12,RPM,6,Materials
2013-12,RRC,5,Energy
2013-12,RRX,2,Industrials
2013-12,RS,5,Materials
2013-12,RSG,7,Industrials
2013-12,RTX,7,Industrials
2013-12,RVTY,5,Health Care
2013-12,RYN,5,Real Estate
2013-12,SAIA,5,Industrials
2013-12,SAM,5,Consumer Staples
2013-12,SBAC,5,Real Estate
2013-12,SBUX,5,Consumer Discretionary
2013-12,SCCO,6,Materials
2013-12,SCHW,5,Financials
2013-12,SCI,7,Consumer Discretionary
2013-12,SEB,5,Consumer Staples
2013-12,SEIC,5,Financials
2013-12,SF,5,Financials
2013-12,SGI,3,Consumer Discretionary
2013-12,SHW,7,Materials
2013-12,SIRI,1,Communication Services
2013-12,SJM,7,Consumer Staples
2013-12,SLB,6,Energy
2013-12,SLGN,7,Materials
2013-12,SLM,5,Financials
2013-12,SMCI,6,Information Technology
2013-12,SMG,5,Materials
2013-12,SNA,2,Industrials
2013-12,SNPS,7,Information Technology
2013-12,SNX,5,Information Technology
2013-12,SO,7,Utilities
2013-12,SON,7,Materials
2013-12,SPG,3,Real Estate
2013-12,SPGI,7,Financials
2013-12,SRE,7,Utilities
2013-12,SRPT,1,Health Care
2013-12,SSB,5,Financials
2013-12,SSD,2,Industrials
2013-12,STE,5,Health Care
2013-12,STLD,6,Materials
2013-12,STT,2,Financials
2013-12,STZ,5,Consumer Staples
2013-12,SUI,2,Real Estate
2013-12,SW,1,Materials
2013-12,SWK,5,Industrials
2013-12,SWKS,5,Information Technology
2013-12,SYK,5,Health Care
2013-12,SYY,7,Consumer Staples
2013-12,T,7,Communication Services
2013-12,TAP,7,Consumer Staples
2013-12,TDC,5,Information Technology
2013-12,TDG,7,Industrials
2013-12,TDY,2,Industrials
2013-12,TECH,7,Health Care
2013-12,TER,6,Information Technology
2013-12,TFC,2,Financials
2013-12,TFSL,5,Financials
2013-12,TFX,5,Health Care
2013-12,TGT,2,Consumer Staples
2013-12,THC,4,Health Care
2013-12,THG,5,Financials
2013-12,THO,3,Consumer Discretionary
2013-12,TJX,7,Consumer Discretionary
2013-12,TKO,2,Communication Services
2013-12,TKR,6,Industrials
2013-12,TMO,5,Health Care
2013-12,TMUS,5,Communication Services
2013-12,TOL,5,Consumer Discretionary
2013-12,TPL,5,Energy
2013-12,TPR,3,Consumer Discretionary
2013-12,TREX,5,Industrials
2013-12,TRMB,2,Information Technology
2013-12,TROW,2,Financials
2013-12,TRV,7,Financials
2013-12,TSCO,5,Consumer Discretionary
2013-12,TSN,5,Consumer Staples
2013-12,TT,2,Industrials
2013-12,TTC,7,Industrials
2013-12,TTEK,5,Industrials
2013-12,TTWO,5,Communication Services
2013-12,TXN,6,Information Technology
2013-12,TXRH,5,Consumer Discretionary
2013-12,TXT,3,Industrials
2013-12,TYL,5,Information Technology
2013-12,UAA,3,Consumer Discretionary
2013-12,UAL,4,Industrials
2013-12,UDR,2,Real Estate
2013-12,UGI,7,Utilities
2013-12,UHAL,6,Industrials
2013-12,UHS,5,Health Care
2013-12,ULTA,3,Consumer Discretionary
2013-12,UNH,7,Health Care
2013-12,UNM,2,Financials
2013-12,UNP,7,Industrials
2013-12,UPS,7,Industrials
2013-12,URI,4,Industrials
2013-12,USB,2,Financials
2013-12,UTHR,5,Health Care
2013-12,V,7,Financials
2013-12,VFC,7,Consumer Discretionary
2013-12,VLO,5,Energy
2013-12,VMC,5,Materials
2013-12,VMI,2,Industrials
2013-12,VNO,2,Real Estate
2013-12,VRSN,7,Information Technology
2013-12,VTR,7,Real Estate
2013-12,VTRS,5,Health Care
2013-12,VZ,7,Communication Services
2013-12,WAB,2,Industrials
2013-12,WAL,3,Financials
2013-12,WAT,5,Health Care
2013-12,WBD,6,Communication Services
2013-12,WBS,1,Financials
2013-12,WCC,5,Industrials
2013-12,WDC,3,Information Technology
2013-12,WEC,7,Utilities
2013-12,WELL,7,Real Estate
2013-12,WEN,5,Consumer Discretionary
2013-12,WEX,5,Financials
2013-12,WFC,1,Financials
2013-12,WHR,3,Consumer Discretionary
2013-12,WLK,6,Materials
2013-12,WM,7,Industrials
2013-12,WMB,7,Energy
2013-12,WMT,7,Consumer Staples
2013-12,WPC,7,Real Estate
2013-12,WRB,7,Financials
2013-12,WSM,5,Consumer Discretionary
2013-12,WSO,5,Industrials
2013-12,WST,7,Health Care
2013-12,WTFC,3,Financials
2013-12,WTM,7,Financials
2013-12,WTRG,7,Utilities
2013-12,WTW,7,Financials
2013-12,WU,2,Information Technology
2013-12,WWD,4,Industrials
2013-12,WY,7,Real Estate
2013-12,WYNN,3,Consumer Discretionary
2013-12,XEL,7,Utilities
2013-12,XOM,7,Energy
2013-12,XPO,6,Industrials
2013-12,XRAY,6,Health Care
2013-12,YUM,2,Consumer Discretionary
2013-12,ZBH,7,Health Care
2013-12,ZBRA,6,Information Technology
2013-12,ZION,5,Financials
2014-12,A,3,Health Care
2014-12,AA,4,Materials
2014-12,AAL,7,Industrials
2014-12,AAON,2,Industrials
2014-12,AAPL,3,Information Technology
2014-12,ABT,6,Health Care
2014-12,ACGL,6,Financials
2014-12,ACHC,7,Health Care
2014-12,ACM,4,Industrials
2014-12,ACN,5,Information Technology
2014-12,ADBE,5,Information Technology
2014-12,ADC,6,Real Estate
2014-12,ADI,6,Information Technology
2014-12,ADM,5,Consumer Staples
2014-12,ADP,6,Industrials
2014-12,ADSK,5,Information Technology
2014-12,AEE,6,Utilities
2014-12,AEP,6,Utilities
2014-12,AES,3,Utilities
2014-12,AFG,6,Financials
2014-12,AFL,5,Financials
2014-12,AGCO,3,Industrials
2014-12,AGNC,6,Financials
2014-12,AGO,4,Financials
2014-12,AIG,4,Financials
2014-12,AIT,2,Industrials
2014-12,AIZ,6,Financials
2014-12,AJG,6,Financials
2014-12,AKAM,2,Information Technology
2014-12,ALB,3,Materials
2014-12,ALGN,5,Health Care
2014-12,ALK,7,Industrials
2014-12,ALL,6,Financials
2014-12,ALNY,5,Health Care
2014-12,AMAT,4,Information Technology
2014-12,AMD,1,Information Technology
2014-12,AME,3,Industrials
2014-12,AMG,3,Financials
2014-12,AMGN,6,Health Care
2014-12,AMKR,1,Information Technology
2014-12,AMP,4,Financials
2014-12,AMT,6,Real Estate
2014-12,AMZN,3,Consumer Discretionary
2014-12,AN,3,Consumer Discretionary
2014-12,AON,6,Financials
2014-12,AOS,3,Industrials
2014-12,APA,4,Energy
2014-12,APD,6,Materials
2014-12,APH,3,Information Technology
2014-12,ARE,6,Real Estate
2014-12,ARW,3,Information Technology
2014-12,ASH,4,Materials
2014-12,ATI,3,Industrials
2014-12,ATO,6,Utilities
2014-12,ATR,6,Materials
2014-12,AVB,6,Real Estate
2014-12,AVGO,3,Information Technology
2014-12,AVT,3,Information Technology
2014-12,AVY,6,Materials
2014-12,AWI,3,Industrials
2014-12,AWK,6,Utilities
2014-12,AXP,6,Financials
2014-12,AXS,6,Financials
2014-12,AYI,3,Industrials
2014-12,AZO,6,Consumer Discretionary
2014-12,BA,6,Industrials
2014-12,BAC,4,Financials
2014-12,BALL,6,Materials
2014-12,BAX,5,Health Care
2014-12,BBWI,3,Consumer Discretionary
2014-12,BBY,3,Consumer Discretionary
2014-12,BC,4,Consumer Discretionary
2014-12,BDX,6,Health Care
2014-12,BEN,4,Financials
2014-12,BF.A,6,Consumer Staples
2014-12,BF.B,6,Consumer Staples
2014-12,BG,5,Consumer Staples
2014-12,BIIB,5,Health Care
2014-12,BIO,6,Health Care
2014-12,BKNG,5,Consumer Discretionary
2014-12,BKR,5,Energy
2014-12,BLDR,2,Industrials
2014-12,BLK,6,Financials
2014-12,BMRN,7,Health Care
2014-12,BMY,6,Health Care
2014-12,BNY,4,Financials
2014-12,BOKF,6,Financials
2014-12,BPOP,4,Financials
2014-12,BR,4,Industrials
2014-12,BRK.B,6,Financials
2014-12,BRKR,7,Health Care
2014-12,BRO,6,Financials
2014-12,BSX,7,Health Care
2014-12,BWA,3,Consumer Discretionary
2014-12,BX,5,Financials
2014-12,BXP,6,Real Estate
2014-12,BYD,3,Consumer Discretionary
2014-12,C,4,Financials
2014-12,CACC,7,Financials
2014-12,CACI,3,Industrials
2014-12,CAG,6,Consumer Staples
2014-12,CAH,6,Health Care
2014-12,CAR,3,Industrials
2014-12,CASY,3,Consumer Staples
2014-12,CAT,3,Industrials
2014-12,CB,6,Financials
2014-12,CBRE,5,Real Estate
2014-12,CBSH,6,Financials
2014-12,CCI,6,Real Estate
2014-12,CCK,6,Materials
2014-12,CCL,6,Consumer Discretionary
2014-12,CDNS,4,Information Technology
2014-12,CE,3,Materials
2014-12,CF,5,Materials
2014-12,CFR,6,Financials
2014-12,CGNX,3,Information Technology
2014-12,CHD,6,Consumer Staples
2014-12,CHDN,6,Consumer Discretionary
2014-12,CHE,6,Health Care
2014-12,CHH,6,Consumer Discretionary
2014-12,CHRW,6,Industrials
2014-12,CI,6,Health Care
2014-12,CIEN,7,Information Technology
2014-12,CINF,6,Financials
2014-12,CL,6,Consumer Staples
2014-12,CLF,1,Materials
2014-12,CLH,6,Industrials
2014-12,CLX,6,Consumer Staples
2014-12,CMCSA,6,Communication Services
2014-12,CME,4,Financials
2014-12,CMG,2,Consumer Discretionary
2014-12,CMI,3,Industrials
2014-12,CMS,6,Utilities
2014-12,CNA,6,Financials
2014-12,CNC,5,Health Care
2014-12,CNP,6,Utilities
2014-12,COF,4,Financials
2014-12,COHR,3,Information Technology
2014-12,COKE,3,Consumer Staples
2014-12,COLB,2,Financials
2014-12,COLM,6,Consumer Discretionary
2014-12,COP,6,Energy
2014-12,COR,6,Health Care
2014-12,CORT,7,Health Care
2014-12,COST,6,Consumer Staples
2014-12,CPB,6,Consumer Staples
2014-12,CPRT,6,Industrials
2014-12,CPT,6,Real Estate
2014-12,CRH,3,Materials
2014-12,CRL,5,Health Care
2014-12,CRM,2,Information Technology
2014-12,CROX,2,Consumer Discretionary
2014-12,CRS,3,Materials
2014-12,CRUS,2,Information Technology
2014-12,CSCO,4,Information Technology
2014-12,CSGP,7,Real Estate
2014-12,CSL,3,Industrials
2014-12,CSX,3,Industrials
2014-12,CTAS,6,Industrials
2014-12,CTSH,5,Information Technology
2014-12,CUBE,3,Real Estate
2014-12,CUZ,6,Real Estate
2014-12,CVS,3,Health Care
2014-12,CVX,6,Energy
2014-12,CW,6,Industrials
2014-12,CXT,4,Industrials
2014-12,D,6,Utilities
2014-12,DAL,7,Industrials
2014-12,DAR,3,Consumer Staples
2014-12,DCI,6,Industrials
2014-12,DD,4,Materials
2014-12,DDS,3,Consumer Discretionary
2014-12,DE,6,Industrials
2014-12,DECK,3,Consumer Discretionary
2014-12,DG,3,Consumer Staples
2014-12,DGX,6,Health Care
2014-12,DHI,7,Consumer Discretionary
2014-12,DHR,6,Health Care
2014-12,DINO,4,Energy
2014-12,DIS,6,Communication Services
2014-12,DKS,3,Consumer Discretionary
2014-12,DLB,3,Information Technology
2014-12,DLR,6,Real Estate
2014-12,DLTR,3,Consumer Staples
2014-12,DOC,6,Real Estate
2014-12,DOV,6,Industrials
2014-12,DOX,6,Information Technology
2014-12,DPZ,4,Consumer Discretionary
2014-12,DRI,3,Consumer Discretionary
2014-12,DRS,1,Industrials
2014-12,DTE,6,Utilities
2014-12,DUK,6,Utilities
2014-12,DVA,6,Health Care
2014-12,DVN,4,Energy
2014-12,DXC,5,Information Technology
2014-12,DXCM,7,Health Care
2014-12,EA,2,Communication Services
2014-12,EBAY,5,Consumer Discretionary
2014-12,ECL,6,Materials
2014-12,ED,6,Utilities
2014-12,EEFT,5,Financials
2014-12,EFX,6,Industrials
2014-12,EG,6,Financials
2014-12,EGP,6,Real Estate
2014-12,EHC,3,Health Care
2014-12,EIX,6,Utilities
2014-12,EL,6,Consumer Staples
2014-12,ELS,6,Real Estate
2014-12,ELV,6,Health Care
2014-12,EME,3,Industrials
2014-12,EMN,4,Materials
2014-12,EMR,6,Industrials
2014-12,ENTG,3,Information Technology
2014-12,EOG,4,Energy
2014-12,EPR,6,Real Estate
2014-12,EQIX,5,Real Estate
2014-12,EQR,6,Real Estate
2014-12,EQT,3,Energy
2014-12,ES,6,Utilities
2014-12,ESS,6,Real Estate
2014-12,ETN,3,Industrials
2014-12,ETR,6,Utilities
2014-12,EVR,2,Financials
2014-12,EVRG,6,Utilities
2014-12,EW,7,Health Care
2014-12,EWBC,6,Financials
2014-12,EXC,6,Utilities
2014-12,EXEL,7,Health Care
2014-12,EXLS,7,Industrials
2014-12,EXP,2,Materials
2014-12,EXPD,3,Industrials
2014-12,EXPE,3,Consumer Discretionary
2014-12,EXR,6,Real Estate
2014-12,F,3,Consumer Discretionary
2014-12,FAST,6,Industrials
2014-12,FCN,2,Industrials
2014-12,FCNCA,6,Financials
2014-12,FCX,3,Materials
2014-12,FDS,6,Financials
2014-12,FDX,3,Industrials
2014-12,FE,6,Utilities
2014-12,FFIV,5,Information Technology
2014-12,FHN,4,Financials
2014-12,FICO,3,Information Technology
2014-12,FIS,6,Financials
2014-12,FISV,6,Financials
2014-12,FITB,6,Financials
2014-12,FIX,2,Industrials
2014-12,FLEX,3,Information Technology
2014-12,FLO,6,Consumer Staples
2014-12,FLS,3,Industrials
2014-12,FLUT,6,Consumer Discretionary
2014-12,FMC,3,Materials
2014-12,FNB,3,Financials
2014-12,FNF,6,Financials
2014-12,FR,3,Real Estate
2014-12,FRT,6,Real Estate
2014-12,FSLR,1,Information Technology
2014-12,FTI,3,Energy
2014-12,FTNT,5,Information Technology
2014-12,G,6,Industrials
2014-12,GAP,4,Consumer Discretionary
2014-12,GD,4,Industrials
2014-12,GE,6,Industrials
2014-12,GEN,5,Information Technology
2014-12,GGG,3,Industrials
2014-12,GILD,5,Health Care
2014-12,GIS,6,Consumer Staples
2014-12,GL,6,Financials
2014-12,GLW,4,Information Technology
2014-12,GME,3,Consumer Discretionary
2014-12,GNTX,7,Consumer Discretionary
2014-12,GOOG,4,Communication Services
2014-12,GOOGL,4,Communication Services
2014-12,GPC,6,Consumer Discretionary
2014-12,GPK,5,Materials
2014-12,GPN,3,Financials
2014-12,GRMN,4,Consumer Discretionary
2014-12,GS,4,Financials
2014-12,GWW,6,Industrials
2014-12,H,4,Consumer Discretionary
2014-12,HAL,4,Energy
2014-12,HALO,2,Health Care
2014-12,HAS,3,Consumer Discretionary
2014-12,HBAN,6,Financials
2014-12,HD,6,Consumer Discretionary
2014-12,HEI,2,Industrials
2014-12,HEI.A,3,Industrials
2014-12,HIG,4,Financials
2014-12,HIW,6,Real Estate
2014-12,HOG,3,Consumer Discretionary
2014-12,HON,6,Industrials
2014-12,HPQ,4,Information Technology
2014-12,HR,6,Real Estate
2014-12,HRB,7,Consumer Discretionary
2014-12,HRL,6,Consumer Staples
2014-12,HSIC,6,Health Care
2014-12,HST,3,Real Estate
2014-12,HSY,6,Consumer Staples
2014-12,HUBB,6,Industrials
2014-12,HUM,3,Health Care
2014-12,HUN,5,Materials
2014-12,HXL,3,Industrials
2014-12,IAC,3,Communication Services
2014-12,IBKR,6,Financials
2014-12,IBM,6,Information Technology
2014-12,ICE,6,Financials
2014-12,IDA,6,Utilities
2014-12,IDXX,3,Health Care
2014-12,IEX,3,Industrials
2014-12,IFF,6,Materials
2014-12,ILMN,7,Health Care
2014-12,INCY,7,Health Care
2014-12,INGR,3,Consumer Staples
2014-12,INSM,2,Health Care
2014-12,INTC,6,Information Technology
2014-12,INTU,6,Information Technology
2014-12,IONS,7,Health Care
2014-12,IP,3,Materials
2014-12,IPGP,2,Information Technology
2014-12,IRDM,2,Communication Services
2014-12,IRM,6,Real Estate
2014-12,ISRG,6,Health Care
2014-12,IT,6,Information Technology
2014-12,ITT,4,Industrials
2014-12,ITW,6,Industrials
2014-12,IVZ,4,Financials
2014-12,J,4,Industrials
2014-12,JAZZ,7,Health Care
2014-12,JBHT,6,Industrials
2014-12,JBL,5,Information Technology
2014-12,JCI,6,Industrials
2014-12,JEF,4,Financials
2014-12,JHX,3,Materials
2014-12,JKHY,6,Financials
2014-12,JLL,5,Real Estate
2014-12,JNJ,6,Health Care
2014-12,JPM,4,Financials
2014-12,KBR,2,Industrials
2014-12,KDP,6,Consumer Staples
2014-12,KEX,4,Industrials
2014-12,KEY,6,Financials
2014-12,KIM,5,Real Estate
2014-12,KLAC,3,Information Technology
2014-12,KMB,6,Consumer Staples
2014-12,KMPR,6,Financials
2014-12,KMX,3,Consumer Discretionary
2014-12,KNX,6,Industrials
2014-12,KO,6,Consumer Staples
2014-12,KR,3,Consumer Staples
2014-12,KRC,6,Real Estate
2014-12,L,6,Financials
2014-12,LAD,3,Consumer Discretionary
2014-12,LAMR,3,Real Estate
2014-12,LAZ,4,Financials
2014-12,LBTYA,5,Communication Services
2014-12,LBTYK,5,Communication Services
2014-12,LDOS,7,Industrials
2014-12,LEA,4,Consumer Discretionary
2014-12,LECO,3,Industrials
2014-12,LEN,7,Consumer Discretionary
2014-12,LEN.B,7,Consumer Discretionary
2014-12,LFUS,3,Information Technology
2014-12,LH,6,Health Care
2014-12,LHX,4,Industrials
2014-12,LII,7,Industrials
2014-12,LIN,6,Materials
2014-12,LKQ,3,Consumer Discretionary
2014-12,LLY,6,Health Care
2014-12,LMT,6,Industrials
2014-12,LNC,4,Financials
2014-12,LNG,1,Energy
2014-12,LNT,6,Utilities
2014-12,LOPE,2,Consumer Discretionary
2014-12,LOW,6,Consumer Discretionary
2014-12,LPX,2,Materials
2014-12,LRCX,6,Information Technology
2014-12,LSCC,4,Information Technology
2014-12,LSTR,6,Industrials
2014-12,LULU,3,Consumer Discretionary
2014-12,LUV,6,Industrials
2014-12,LVS,3,Consumer Discretionary
2014-12,LYV,2,Communication Services
2014-12,M,4,Consumer Discretionary
2014-12,MA,3,Financials
2014-12,MAA,6,Real Estate
2014-12,MAN,5,Industrials
2014-12,MANH,2,Information Technology
2014-12,MAR,3,Consumer Discretionary
2014-12,MAS,5,Industrials
2014-12,MASI,7,Health Care
2014-12,MAT,3,Consumer Discretionary
2014-12,MCD,6,Consumer Discretionary
2014-12,MCHP,6,Information Technology
2014-12,MCK,6,Health Care
2014-12,MCO,5,Financials
2014-12,MDLZ,6,Consumer Staples
2014-12,MDT,6,Health Care
2014-12,MDU,6,Utilities
2014-12,MET,4,Financials
2014-12,MGM,2,Consumer Discretionary
2014-12,MHK,3,Consumer Discretionary
2014-12,MIDD,3,Industrials
2014-12,MKC,6,Consumer Staples
2014-12,MKL,6,Financials
2014-12,MKSI,3,Information Technology
2014-12,MKTX,4,Financials
2014-12,MLI,3,Industrials
2014-12,MLM,6,Materials
2014-12,MMM,6,Industrials
2014-12,MNST,3,Consumer Staples
2014-12,MO,6,Consumer Staples
2014-12,MOH,5,Health Care
2014-12,MORN,3,Financials
2014-12,MOS,5,Materials
2014-12,MPT,6,Real Estate
2014-12,MPWR,4,Information Technology
2014-12,MRK,6,Health Care
2014-12,MRSH,6,Financials
2014-12,MRVL,3,Information Technology
2014-12,MS,4,Financials
2014-12,MSA,3,Industrials
2014-12,MSCI,3,Financials
2014-12,MSFT,4,Information Technology
2014-12,MSI,6,Information Technology
2014-12,MSM,3,Industrials
2014-12,MSTR,5,Information Technology
2014-12,MTB,6,Financials
2014-12,MTCH,3,Communication Services
2014-12,MTD,3,Health Care
2014-12,MTG,7,Financials
2014-12,MTN,3,Consumer Discretionary
2014-12,MTZ,2,Industrials
2014-12,MU,5,Information Technology
2014-12,NBIX,7,Health Care
2014-12,NDAQ,6,Financials
2014-12,NDSN,4,Industrials
2014-12,NEE,6,Utilities
2014-12,NEM,2,Materials
2014-12,NEU,3,Materials
2014-12,NFG,3,Utilities
2014-12,NFLX,2,Communication Services
2014-12,NI,6,Utilities
2014-12,NKE,3,Consumer Discretionary
2014-12,NLY,6,Financials
2014-12,NNN,6,Real Estate
2014-12,NOC,6,Industrials
2014-12,NOV,3,Energy
2014-12,NRG,4,Utilities
2014-12,NSC,6,Industrials
2014-12,NTAP,5,Information Technology
2014-12,NTRS,6,Financials
2014-12,NUE,4,Materials
2014-12,NVDA,5,Information Technology
2014-12,NVR,6,Consumer Discretionary
2014-12,NWL,6,Consumer Discretionary
2014-12,NXST,3,Communication Services
2014-12,NYT,2,Communication Services
2014-12,O,6,Real Estate
2014-12,OC,2,Industrials
2014-12,ODFL,3,Industrials
2014-12,OGE,6,Utilities
2014-12,OHI,6,Real Estate
2014-12,OKE,6,Energy
2014-12,OLED,7,Information Technology
2014-12,OLN,3,Materials
2014-12,OMC,3,Communication Services
2014-12,ON,6,Information Technology
2014-12,ORCL,5,Information Technology
2014-12,ORI,6,Financials
2014-12,ORLY,3,Consumer Discretionary
2014-12,OSK,7,Industrials
2014-12,OVV,4,Energy
2014-12,OXY,4,Energy
2014-12,OZK,6,Financials
2014-12,PAG,3,Consumer Discretionary
2014-12,PAYX,6,Industrials
2014-12,PB,6,Financials
2014-12,PCAR,3,Industrials
2014-12,PCG,6,Utilities
2014-12,PEG,6,Utilities
2014-12,PEGA,2,Information Technology
2014-12,PENN,3,Consumer Discretionary
2014-12,PEP,6,Consumer Staples
2014-12,PFE,6,Health Care
2014-12,PFG,4,Financials
2014-12,PG,6,Consumer Staples
2014-12,PGR,6,Financials
2014-12,PH,3,Industrials
2014-12,PHM,4,Consumer Discretionary
2014-12,PKG,6,Materials
2014-12,PLD,4,Real Estate
2014-12,PM,6,Consumer Staples
2014-12,PNC,6,Financials
2014-12,PNFP,2,Financials
2014-12,PNR,3,Industrials
2014-12,PNW,6,Utilities
2014-12,PODD,7,Health Care
2014-12,POOL,3,Consumer Discretionary
2014-12,PPC,2,Consumer Staples
2014-12,PPG,3,Materials
2014-12,PPL,6,Utilities
2014-12,PRMB,7,Consumer Staples
2014-12,PRU,4,Financials
2014-12,PSA,6,Real Estate
2014-12,PTC,5,Information Technology
2014-12,PVH,3,Consumer Discretionary
2014-12,PWR,6,Industrials
2014-12,QCOM,5,Information Technology
2014-12,QGEN,6,Health Care
2014-12,R,3,Industrials
